Date,^GDAXI,^GSPC,^N225
2022-10-14,12437.8095703125,3583.070068359375,27090.759765625
2022-10-17,12649.0302734375,3677.949951171875,26775.7890625
2022-10-18,12765.6103515625,3719.97998046875,27156.140625
2022-10-19,12741.41015625,3695.159912109375,27257.380859375
2022-10-20,12767.41015625,3665.780029296875,27006.9609375
2022-10-21,12730.900390625,3752.75,26890.580078125
2022-10-24,12931.4501953125,3797.340087890625,26974.900390625
2022-10-25,13052.9599609375,3859.110107421875,27250.279296875
2022-10-26,13195.8095703125,3830.60009765625,27431.83984375
2022-10-27,13211.23046875,3807.300048828125,27345.240234375
2022-10-28,13243.330078125,3901.06005859375,27105.19921875
2022-10-31,13253.740234375,3871.97998046875,27587.4609375
2022-11-01,13338.740234375,3856.10009765625,27678.919921875
2022-11-02,13256.740234375,3759.68994140625,27663.390625
2022-11-03,13130.1904296875,3719.889892578125,
2022-11-04,13459.849609375,3770.550048828125,27199.740234375
2022-11-07,13533.51953125,3806.800048828125,27527.640625
2022-11-08,13688.75,3828.110107421875,27872.109375
2022-11-09,13666.3203125,3748.570068359375,27716.4296875
2022-11-10,14146.08984375,3956.3701171875,27446.099609375
2022-11-11,14224.8603515625,3992.929931640625,28263.5703125
2022-11-14,14313.2998046875,3957.25,27963.470703125
2022-11-15,14378.509765625,3991.72998046875,27990.169921875
2022-11-16,14234.0302734375,3958.7900390625,28028.30078125
2022-11-17,14266.3798828125,3946.56005859375,27930.5703125
2022-11-18,14431.8603515625,3965.340087890625,27899.76953125
2022-11-21,14379.9296875,3949.93994140625,27944.7890625
2022-11-22,14422.349609375,4003.580078125,28115.740234375
2022-11-23,14427.58984375,4027.260009765625,
2022-11-24,14539.5595703125,,28383.08984375
2022-11-25,14541.3798828125,4026.1201171875,28283.029296875
2022-11-28,14383.3603515625,3963.93994140625,28162.830078125
2022-11-29,14355.4501953125,3957.6298828125,28027.83984375
2022-11-30,14397.0400390625,4080.110107421875,27968.990234375
2022-12-01,14490.2998046875,4076.570068359375,28226.080078125
2022-12-02,14529.3896484375,4071.699951171875,27777.900390625
2022-12-05,14447.6103515625,3998.840087890625,27820.400390625
2022-12-06,14343.1904296875,3941.260009765625,27885.869140625
2022-12-07,14261.1904296875,3933.919921875,27686.400390625
2022-12-08,14264.5595703125,3963.510009765625,27574.4296875
2022-12-09,14370.7197265625,3934.3798828125,27901.009765625
2022-12-12,14306.6298828125,3990.56005859375,27842.330078125
2022-12-13,14497.8896484375,4019.64990234375,27954.849609375
2022-12-14,14460.2001953125,3995.320068359375,28156.2109375
2022-12-15,13986.23046875,3895.75,28051.69921875
2022-12-16,13893.0703125,3852.360107421875,27527.119140625
2022-12-19,13942.8701171875,3817.659912109375,27237.640625
2022-12-20,13884.66015625,3821.6201171875,26568.029296875
2022-12-21,14097.8203125,3878.43994140625,26387.720703125
2022-12-22,13914.0703125,3822.389892578125,26507.869140625
2022-12-23,13940.9296875,3844.820068359375,26235.25
2022-12-26,,,26405.869140625
2022-12-27,13995.099609375,3829.25,26447.869140625
2022-12-28,13925.599609375,3783.219970703125,26340.5
2022-12-29,14071.7197265625,3849.280029296875,26093.669921875
2022-12-30,13923.58984375,3839.5,26094.5
2023-01-02,14069.259765625,,
2023-01-03,14181.669921875,3824.139892578125,
2023-01-04,14490.7802734375,3852.969970703125,25716.859375
2023-01-05,14436.3095703125,3808.10009765625,25820.80078125
2023-01-06,14610.01953125,3895.080078125,25973.849609375
2023-01-09,14792.830078125,3892.090087890625,
2023-01-10,14774.599609375,3919.25,26175.560546875
2023-01-11,14947.91015625,3969.610107421875,26446.0
2023-01-12,15058.2998046875,3983.169921875,26449.8203125
2023-01-13,15086.51953125,3999.090087890625,26119.51953125
2023-01-16,15134.0400390625,,25822.3203125
2023-01-17,15187.0703125,3990.969970703125,26138.6796875
2023-01-18,15181.7998046875,3928.860107421875,26791.119140625
2023-01-19,14920.3603515625,3898.85009765625,26405.23046875
2023-01-20,15033.5595703125,3972.610107421875,26553.529296875
2023-01-23,15102.9501953125,4019.81005859375,26906.0390625
2023-01-24,15093.1103515625,4016.949951171875,27299.189453125
2023-01-25,15081.6396484375,4016.219970703125,27395.009765625
2023-01-26,15132.849609375,4060.429931640625,27362.75
2023-01-27,15150.0302734375,4070.56005859375,27382.560546875
2023-01-30,15126.080078125,4017.77001953125,27433.400390625
2023-01-31,15128.26953125,4076.60009765625,27327.109375
2023-02-01,15180.740234375,4119.2099609375,27346.880859375
2023-02-02,15509.1904296875,4179.759765625,27402.05078125
2023-02-03,15476.4296875,4136.47998046875,27509.4609375
2023-02-06,15345.91015625,4111.080078125,27693.650390625
2023-02-07,15320.8798828125,4164.0,27685.470703125
2023-02-08,15412.0498046875,4117.85986328125,27606.4609375
2023-02-09,15523.419921875,4081.5,27584.349609375
2023-02-10,15307.98046875,4090.4599609375,27670.98046875
2023-02-13,15397.33984375,4137.2900390625,27427.3203125
2023-02-14,15380.5595703125,4136.1298828125,27602.76953125
2023-02-15,15506.33984375,4147.60009765625,27501.859375
2023-02-16,15533.6396484375,4090.409912109375,27696.439453125
2023-02-17,15482.0,4079.090087890625,27513.130859375
2023-02-20,15477.5498046875,,27531.939453125
2023-02-21,15397.6201171875,3997.340087890625,27473.099609375
2023-02-22,15399.8896484375,3991.050048828125,27104.3203125
2023-02-23,15475.6904296875,4012.320068359375,
2023-02-24,15209.740234375,3970.0400390625,27453.48046875
2023-02-27,15381.4296875,3982.239990234375,27423.9609375
2023-02-28,15365.1396484375,3970.14990234375,27445.560546875
2023-03-01,15305.01953125,3951.389892578125,27516.529296875
2023-03-02,15327.6396484375,3981.35009765625,27498.869140625
2023-03-03,15578.3896484375,4045.639892578125,27927.470703125
2023-03-06,15653.580078125,4048.419921875,28237.779296875
2023-03-07,15559.5302734375,3986.3701171875,28309.16015625
2023-03-08,15631.8701171875,3992.010009765625,28444.189453125
2023-03-09,15633.2099609375,3918.320068359375,28623.150390625
2023-03-10,15427.9697265625,3861.590087890625,28143.970703125
2023-03-13,14959.4697265625,3855.760009765625,27832.9609375
2023-03-14,15232.830078125,3919.2900390625,27222.0390625
2023-03-15,14735.259765625,3891.929931640625,27229.48046875
2023-03-16,14967.099609375,3960.280029296875,27010.609375
2023-03-17,14768.2001953125,3916.639892578125,27333.7890625
2023-03-20,14933.3798828125,3951.570068359375,26945.669921875
2023-03-21,15195.33984375,4002.8701171875,
2023-03-22,15216.1904296875,3936.969970703125,27466.609375
2023-03-23,15210.3896484375,3948.719970703125,27419.609375
2023-03-24,14957.23046875,3970.989990234375,27385.25
2023-03-27,15127.6796875,3977.530029296875,27476.869140625
2023-03-28,15142.01953125,3971.27001953125,27518.25
2023-03-29,15328.7802734375,4027.81005859375,27883.779296875
2023-03-30,15522.400390625,4050.830078125,27782.9296875
2023-03-31,15628.83984375,4109.31005859375,28041.48046875
2023-04-03,15580.919921875,4124.509765625,28188.150390625
2023-04-04,15603.4697265625,4100.60009765625,28287.419921875
2023-04-05,15520.169921875,4090.3798828125,27813.259765625
2023-04-06,15597.8896484375,4105.02001953125,27472.630859375
2023-04-07,,,27518.310546875
2023-04-10,,4109.10986328125,27633.66015625
2023-04-11,15655.169921875,4108.93994140625,27923.369140625
2023-04-12,15703.599609375,4091.949951171875,28082.69921875
2023-04-13,15729.4599609375,4146.22021484375,28156.970703125
2023-04-14,15807.5,4137.64013671875,28493.470703125
2023-04-17,15789.5302734375,4151.31982421875,28514.779296875
2023-04-18,15882.669921875,4154.8701171875,28658.830078125
2023-04-19,15895.2001953125,4154.52001953125,28606.759765625
2023-04-20,15795.9697265625,4129.7900390625,28657.5703125
2023-04-21,15881.66015625,4133.52001953125,28564.369140625
2023-04-24,15863.9501953125,4137.0400390625,28593.51953125
2023-04-25,15872.1298828125,4071.6298828125,28620.0703125
2023-04-26,15795.73046875,4055.989990234375,28416.470703125
2023-04-27,15800.4501953125,4135.35009765625,28457.6796875
2023-04-28,15922.3798828125,4169.47998046875,28856.439453125
2023-05-01,,4167.8701171875,29123.1796875
2023-05-02,15726.9404296875,4119.580078125,29157.94921875
2023-05-03,15815.0595703125,4090.75,
2023-05-04,15734.240234375,4061.219970703125,
2023-05-05,15961.01953125,4136.25,
2023-05-08,15952.830078125,4138.1201171875,28949.880859375
2023-05-09,15955.48046875,4119.169921875,29242.8203125
2023-05-10,15896.23046875,4137.64013671875,29122.1796875
2023-05-11,15834.91015625,4130.6201171875,29126.720703125
2023-05-12,15913.8203125,4124.080078125,29388.30078125
2023-05-15,15917.240234375,4136.27978515625,29626.33984375
2023-05-16,15897.9296875,4109.89990234375,29842.990234375
2023-05-17,15951.2998046875,4158.77001953125,30093.58984375
2023-05-18,16163.3603515625,4198.0498046875,30573.9296875
2023-05-19,16275.3798828125,4191.97998046875,30808.349609375
2023-05-22,16223.990234375,4192.6298828125,31086.8203125
2023-05-23,16152.8603515625,4145.580078125,30957.76953125
2023-05-24,15842.1298828125,4115.240234375,30682.6796875
2023-05-25,15793.7998046875,4151.27978515625,30801.130859375
2023-05-26,15983.9697265625,4205.4501953125,30916.310546875
2023-05-29,15952.73046875,,31233.5390625
2023-05-30,15908.91015625,4205.52001953125,31328.16015625
2023-05-31,15664.01953125,4179.830078125,30887.880859375
2023-06-01,15853.66015625,4221.02001953125,31148.009765625
2023-06-02,16051.23046875,4282.3701171875,31524.220703125
2023-06-05,15963.8896484375,4273.7900390625,32217.4296875
2023-06-06,15992.4404296875,4283.85009765625,32506.779296875
2023-06-07,15960.5595703125,4267.52001953125,31913.740234375
2023-06-08,15989.9599609375,4293.93017578125,31641.26953125
2023-06-09,15949.83984375,4298.85986328125,32265.169921875
2023-06-12,16097.8701171875,4338.93017578125,32434.0
2023-06-13,16230.6796875,4369.009765625,33018.6484375
2023-06-14,16310.7900390625,4372.58984375,33502.421875
2023-06-15,16290.1201171875,4425.83984375,33485.48828125
2023-06-16,16357.6298828125,4409.58984375,33706.078125
2023-06-19,16201.2001953125,,33370.421875
2023-06-20,16111.3203125,4388.7099609375,33388.91015625
2023-06-21,16023.1298828125,4365.68994140625,33575.140625
2023-06-22,15988.16015625,4381.89013671875,33264.87890625
2023-06-23,15829.9404296875,4348.330078125,32781.5390625
2023-06-26,15813.0595703125,4328.81982421875,32698.810546875
2023-06-27,15846.8603515625,4378.41015625,32538.330078125
2023-06-28,15949.0,4376.85986328125,33193.98828125
2023-06-29,15946.7197265625,4396.43994140625,33234.140625
2023-06-30,16147.900390625,4450.3798828125,33189.0390625
2023-07-03,16081.0400390625,4455.58984375,33753.328125
2023-07-04,16039.169921875,,33422.51953125
2023-07-05,15937.580078125,4446.81982421875,33338.69921875
2023-07-06,15528.5400390625,4411.58984375,32773.01953125
2023-07-07,15603.400390625,4398.9501953125,32388.419921875
2023-07-10,15673.16015625,4409.52978515625,32189.73046875
2023-07-11,15790.33984375,4439.259765625,32203.5703125
2023-07-12,16023.0,4472.16015625,31943.9296875
2023-07-13,16141.0302734375,4510.0400390625,32419.330078125
2023-07-14,16105.0703125,4505.419921875,32391.259765625
2023-07-17,16068.650390625,4522.7900390625,
2023-07-18,16125.490234375,4554.97998046875,32493.890625
2023-07-19,16108.9296875,4565.72021484375,32896.03125
2023-07-20,16204.2197265625,4534.8701171875,32490.51953125
2023-07-21,16177.2197265625,4536.33984375,32304.25
2023-07-24,16190.9501953125,4554.64013671875,32700.939453125
2023-07-25,16211.58984375,4567.4599609375,32682.509765625
2023-07-26,16131.4599609375,4566.75,32668.33984375
2023-07-27,16406.029296875,4537.41015625,32891.16015625
2023-07-28,16469.75,4582.22998046875,32759.23046875
2023-07-31,16446.830078125,4588.9599609375,33172.21875
2023-08-01,16240.400390625,4576.72998046875,33476.578125
2023-08-02,16020.01953125,4513.39013671875,32707.689453125
2023-08-03,15893.3798828125,4501.89013671875,32159.279296875
2023-08-04,15951.8603515625,4478.02978515625,32192.75
2023-08-07,15950.759765625,4518.43994140625,32254.560546875
2023-08-08,15774.9296875,4499.3798828125,32377.2890625
2023-08-09,15852.580078125,4467.7099609375,32204.330078125
2023-08-10,15996.51953125,4468.830078125,32473.650390625
2023-08-11,15832.169921875,4464.0498046875,
2023-08-14,15904.25,4489.72021484375,32059.91015625
2023-08-15,15767.2802734375,4437.85986328125,32238.890625
2023-08-16,15789.4501953125,4404.330078125,31766.8203125
2023-08-17,15676.900390625,4370.35986328125,31626.0
2023-08-18,15574.259765625,4369.7099609375,31450.759765625
2023-08-21,15603.2802734375,4399.77001953125,31565.640625
2023-08-22,15705.6201171875,4387.5498046875,31856.7109375
2023-08-23,15728.41015625,4436.009765625,32010.259765625
2023-08-24,15621.490234375,4376.31005859375,32287.2109375
2023-08-25,15631.8203125,4405.7099609375,31624.279296875
2023-08-28,15792.6103515625,4433.31005859375,32169.990234375
2023-08-29,15930.8798828125,4497.6298828125,32226.970703125
2023-08-30,15891.9296875,4514.8701171875,32333.4609375
2023-08-31,15947.080078125,4507.66015625,32619.33984375
2023-09-01,15840.33984375,4515.77001953125,32710.619140625
2023-09-04,15824.849609375,,32939.1796875
2023-09-05,15771.7099609375,4496.830078125,33036.76171875
2023-09-06,15741.3701171875,4465.47998046875,33241.01953125
2023-09-07,15718.66015625,4451.14013671875,32991.078125
2023-09-08,15740.2998046875,4457.490234375,32606.83984375
2023-09-11,15800.990234375,4487.4599609375,32467.759765625
2023-09-12,15715.5302734375,4461.89990234375,32776.37109375
2023-09-13,15654.0302734375,4467.43994140625,32706.51953125
2023-09-14,15805.2900390625,4505.10009765625,33168.1015625
2023-09-15,15893.5302734375,4450.31982421875,33533.08984375
2023-09-18,15727.1201171875,4453.52978515625,
2023-09-19,15664.48046875,4443.9501953125,33242.58984375
2023-09-20,15781.58984375,4402.2001953125,33023.78125
2023-09-21,15571.8603515625,4330.0,32571.029296875
2023-09-22,15557.2900390625,4320.06005859375,32402.41015625
2023-09-25,15405.490234375,4337.43994140625,32678.619140625
2023-09-26,15255.8701171875,4273.52978515625,32315.05078125
2023-09-27,15217.4501953125,4274.509765625,32371.900390625
2023-09-28,15323.5,4299.7001953125,31872.51953125
2023-09-29,15386.580078125,4288.0498046875,31857.619140625
2023-10-02,15247.2099609375,4288.39013671875,31759.880859375
2023-10-03,15085.2099609375,4229.4501953125,31237.939453125
2023-10-04,15099.919921875,4263.75,30526.880859375
2023-10-05,15070.2197265625,4258.18994140625,31075.359375
2023-10-06,15229.76953125,4308.5,30994.669921875
2023-10-09,15128.1103515625,4335.66015625,
2023-10-10,15423.51953125,4358.240234375,31746.529296875
2023-10-11,15460.009765625,4376.9501953125,31936.509765625
2023-10-12,15425.0302734375,4349.60986328125,32494.66015625
2023-10-13,15186.66015625,4327.77978515625,32315.990234375
2023-10-16,15237.990234375,4373.6298828125,31659.029296875
2023-10-17,15251.6904296875,4373.2001953125,32040.2890625
2023-10-18,15094.91015625,4314.60009765625,32042.25
2023-10-19,15045.23046875,4278.0,31430.619140625
2023-10-20,14798.4697265625,4224.16015625,31259.359375
2023-10-23,14800.7197265625,4217.0400390625,30999.55078125
2023-10-24,14879.9404296875,4247.68017578125,31062.349609375
2023-10-25,14892.1796875,4186.77001953125,31269.919921875
2023-10-26,14731.0498046875,4137.22998046875,30601.779296875
2023-10-27,14687.41015625,4117.3701171875,30991.689453125
2023-10-30,14716.5400390625,4166.81982421875,30696.9609375
2023-10-31,14810.33984375,4193.7998046875,30858.849609375
2023-11-01,14923.26953125,4237.85986328125,31601.650390625
2023-11-02,15143.599609375,4317.77978515625,31949.890625
2023-11-03,15189.25,4358.33984375,
2023-11-06,15135.9697265625,4365.97998046875,32708.48046875
2023-11-07,15152.6396484375,4378.3798828125,32271.8203125
2023-11-08,15229.599609375,4382.77978515625,32166.48046875
2023-11-09,15352.5400390625,4347.35009765625,32646.4609375
2023-11-10,15234.3896484375,4415.240234375,32568.109375
2023-11-13,15345.0,4411.5498046875,32585.109375
2023-11-14,15614.4296875,4495.7001953125,32695.9296875
2023-11-15,15748.169921875,4502.8798828125,33519.69921875
2023-11-16,15786.6103515625,4508.240234375,33424.41015625
2023-11-17,15919.16015625,4514.02001953125,33585.19921875
2023-11-20,15901.330078125,4547.3798828125,33388.03125
2023-11-21,15900.5302734375,4538.18994140625,33354.140625
2023-11-22,15957.8203125,4556.6201171875,33451.828125
2023-11-23,15994.73046875,,
2023-11-24,16029.490234375,4559.33984375,33625.53125
2023-11-27,15966.3701171875,4550.43017578125,33447.671875
2023-11-28,15992.669921875,4554.89013671875,33408.390625
2023-11-29,16166.4501953125,4550.580078125,33321.21875
2023-11-30,16215.4296875,4567.7998046875,33486.890625
2023-12-01,16397.51953125,4594.6298828125,33431.51171875
2023-12-04,16404.759765625,4569.77978515625,33231.26953125
2023-12-05,16533.109375,4567.18017578125,32775.8203125
2023-12-06,16656.439453125,4549.33984375,33445.8984375
2023-12-07,16628.990234375,4585.58984375,32858.30859375
2023-12-08,16759.220703125,4604.3701171875,32307.859375
2023-12-11,16794.4296875,4622.43994140625,32791.80078125
2023-12-12,16791.740234375,4643.7001953125,32843.69921875
2023-12-13,16766.05078125,4707.08984375,32926.3515625
2023-12-14,16752.23046875,4719.5498046875,32686.25
2023-12-15,16751.439453125,4719.18994140625,32970.55078125
2023-12-18,16650.55078125,4740.56005859375,32758.98046875
2023-12-19,16744.41015625,4768.3701171875,33219.390625
2023-12-20,16733.05078125,4698.35009765625,33675.94140625
2023-12-21,16687.419921875,4746.75,33140.46875
2023-12-22,16706.1796875,4754.6298828125,33169.05078125
2023-12-25,,,33254.03125
2023-12-26,,4774.75,33305.8515625
2023-12-27,16742.0703125,4781.580078125,33681.23828125
2023-12-28,16701.55078125,4783.35009765625,33539.62109375
2023-12-29,16751.640625,4769.830078125,33464.171875
2024-01-02,16769.359375,4742.830078125,
2024-01-03,16538.390625,4704.81005859375,
2024-01-04,16617.2890625,4688.68017578125,33288.2890625
2024-01-05,16594.2109375,4697.240234375,33377.421875
2024-01-08,16716.470703125,4763.5400390625,
2024-01-09,16688.359375,4756.5,33763.1796875
2024-01-10,16689.810546875,4783.4501953125,34441.71875
2024-01-11,16547.029296875,4780.240234375,35049.859375
2024-01-12,16704.560546875,4783.830078125,35577.109375
2024-01-15,16622.220703125,,35901.7890625
2024-01-16,16571.6796875,4765.97998046875,35619.1796875
2024-01-17,16431.689453125,4739.2099609375,35477.75
2024-01-18,16567.349609375,4780.93994140625,35466.171875
2024-01-19,16555.130859375,4839.81005859375,35963.26953125
2024-01-22,16683.359375,4850.43017578125,36546.94921875
2024-01-23,16627.08984375,4864.60009765625,36517.5703125
2024-01-24,16889.919921875,4868.5498046875,36226.48046875
2024-01-25,16906.919921875,4894.16015625,36236.46875
2024-01-26,16961.390625,4890.97021484375,35751.0703125
2024-01-29,16941.7109375,4927.93017578125,36026.94140625
2024-01-30,16972.33984375,4924.97021484375,36065.859375
2024-01-31,16903.759765625,4845.64990234375,36286.7109375
2024-02-01,16859.0390625,4906.18994140625,36011.4609375
2024-02-02,16918.2109375,4958.60986328125,36158.01953125
2024-02-05,16904.060546875,4942.81005859375,36354.16015625
2024-02-06,17033.240234375,4954.22998046875,36160.66015625
2024-02-07,16921.9609375,4995.06005859375,36119.921875
2024-02-08,16963.830078125,4997.91015625,36863.28125
2024-02-09,16926.5,5026.60986328125,36897.421875
2024-02-12,17037.349609375,5021.83984375,
2024-02-13,16880.830078125,4953.169921875,37963.96875
2024-02-14,16945.48046875,5000.6201171875,37703.3203125
2024-02-15,17046.689453125,5029.72998046875,38157.94140625
2024-02-16,17117.439453125,5005.56982421875,38487.23828125
2024-02-19,17092.259765625,,38470.37890625
2024-02-20,17068.4296875,4975.509765625,38363.609375
2024-02-21,17118.119140625,4981.7998046875,38262.16015625
2024-02-22,17370.44921875,5087.02978515625,39098.6796875
2024-02-23,17419.330078125,5088.7998046875,
2024-02-26,17423.23046875,5069.52978515625,39233.7109375
2024-02-27,17556.490234375,5078.18017578125,39239.51953125
2024-02-28,17601.220703125,5069.759765625,39208.03125
2024-02-29,17678.189453125,5096.27001953125,39166.19140625
2024-03-01,17735.0703125,5137.080078125,39910.8203125
2024-03-04,17716.169921875,5130.9501953125,40109.23046875
2024-03-05,17698.400390625,5078.64990234375,40097.62890625
2024-03-06,17716.7109375,5104.759765625,40090.78125
2024-03-07,17842.849609375,5157.35986328125,39598.7109375
2024-03-08,17814.509765625,5123.68994140625,39688.94140625
2024-03-11,17746.26953125,5117.93994140625,38820.48828125
2024-03-12,17965.109375,5175.27001953125,38797.51171875
2024-03-13,17961.380859375,5165.31005859375,38695.96875
2024-03-14,17942.0390625,5150.47998046875,38807.37890625
2024-03-15,17936.650390625,5117.08984375,38707.640625
2024-03-18,17932.6796875,5149.419921875,39740.44140625
2024-03-19,17987.490234375,5178.509765625,40003.6015625
2024-03-20,18015.130859375,5224.6201171875,
2024-03-21,18179.25,5241.52978515625,40815.66015625
2024-03-22,18205.939453125,5234.18017578125,40888.4296875
2024-03-25,18261.310546875,5218.18994140625,40414.12109375
2024-03-26,18384.349609375,5203.580078125,40398.03125
2024-03-27,18477.08984375,5248.490234375,40762.73046875
2024-03-28,18492.490234375,5254.35009765625,40168.0703125
2024-03-29,,,40369.44140625
2024-04-01,,5243.77001953125,39803.08984375
2024-04-02,18283.130859375,5205.81005859375,39838.91015625
2024-04-03,18367.720703125,5211.490234375,39451.8515625
2024-04-04,18403.130859375,5147.2099609375,39773.140625
2024-04-05,18175.0390625,5204.33984375,38992.078125
2024-04-08,18318.970703125,5202.39013671875,39347.0390625
2024-04-09,18076.689453125,5209.91015625,39773.12890625
2024-04-10,18097.30078125,5160.64013671875,39581.80859375
2024-04-11,17954.48046875,5199.06005859375,39442.62890625
2024-04-12,17930.3203125,5123.41015625,39523.55078125
2024-04-15,18026.580078125,5061.81982421875,39232.80078125
2024-04-16,17766.23046875,5051.41015625,38471.19921875
2024-04-17,17770.01953125,5022.2099609375,37961.80078125
2024-04-18,17837.400390625,5011.1201171875,38079.69921875
2024-04-19,17737.359375,4967.22998046875,37068.3515625
2024-04-22,17860.80078125,5010.60009765625,37438.609375
2024-04-23,18137.650390625,5070.5498046875,37552.16015625
2024-04-24,18088.69921875,5071.6298828125,38460.078125
2024-04-25,17917.279296875,5048.419921875,37628.48046875
2024-04-26,18161.009765625,5099.9599609375,37934.76171875
2024-04-29,18118.3203125,5116.169921875,
2024-04-30,17932.169921875,5035.68994140625,38405.66015625
2024-05-01,,5018.39013671875,38274.05078125
2024-05-02,17896.5,5064.2001953125,38236.0703125
2024-05-03,18001.599609375,5127.7900390625,
2024-05-06,18175.2109375,5180.740234375,
2024-05-07,18430.05078125,5187.7001953125,38835.1015625
2024-05-08,18498.380859375,5187.669921875,38202.37109375
2024-05-09,18686.599609375,5214.080078125,38073.98046875
2024-05-10,18772.849609375,5222.68017578125,38229.109375
2024-05-13,18742.220703125,5221.419921875,38179.4609375
2024-05-14,18716.419921875,5246.68017578125,38356.05859375
2024-05-15,18869.359375,5308.14990234375,38385.73046875
2024-05-16,18738.810546875,5297.10009765625,38920.26171875
2024-05-17,18704.419921875,5303.27001953125,38787.37890625
2024-05-20,18768.9609375,5308.1298828125,39069.6796875
2024-05-21,18726.759765625,5321.41015625,38946.9296875
2024-05-22,18680.19921875,5307.009765625,38617.1015625
2024-05-23,18691.3203125,5267.83984375,39103.21875
2024-05-24,18693.369140625,5304.72021484375,38646.109375
2024-05-27,18774.7109375,,38900.01953125
2024-05-28,18677.869140625,5306.0400390625,38855.37109375
2024-05-29,18473.2890625,5266.9501953125,38556.87109375
2024-05-30,18496.7890625,5235.47998046875,38054.12890625
2024-05-31,18497.939453125,5277.509765625,38487.8984375
2024-06-03,18608.16015625,5283.39990234375,38923.03125
2024-06-04,18405.640625,5291.33984375,38837.4609375
2024-06-05,18575.939453125,5354.02978515625,38490.171875
2024-06-06,18652.669921875,5352.9599609375,38703.51171875
2024-06-07,18557.26953125,5346.990234375,38683.9296875
2024-06-10,18494.890625,5360.7900390625,39038.16015625
2024-06-11,18369.939453125,5375.31982421875,39134.7890625
2024-06-12,18630.859375,5421.02978515625,38876.7109375
2024-06-13,18265.6796875,5433.740234375,38720.46875
2024-06-14,18002.01953125,5431.60009765625,38814.55859375
2024-06-17,18068.2109375,5473.22998046875,38102.44140625
2024-06-18,18131.970703125,5487.02978515625,38482.109375
2024-06-19,18067.91015625,,38570.76171875
2024-06-20,18254.1796875,5473.169921875,38633.01953125
2024-06-21,18163.51953125,5464.6201171875,38596.46875
2024-06-24,18325.580078125,5447.8701171875,38804.6484375
2024-06-25,18177.619140625,5469.2998046875,39173.1484375
2024-06-26,18155.240234375,5477.89990234375,39667.0703125
2024-06-27,18210.55078125,5482.8701171875,39341.5390625
2024-06-28,18235.44921875,5460.47998046875,39583.078125
2024-07-01,18290.66015625,5475.08984375,39631.05859375
2024-07-02,18164.060546875,5509.009765625,40074.69140625
2024-07-03,18374.529296875,5537.02001953125,40580.76171875
2024-07-04,18450.48046875,,40913.6484375
2024-07-05,18475.44921875,5567.18994140625,40912.37109375
2024-07-08,18472.05078125,5572.85009765625,40780.69921875
2024-07-09,18236.189453125,5576.97998046875,41580.171875
2024-07-10,18407.220703125,5633.91015625,41831.98828125
2024-07-11,18534.560546875,5584.5400390625,42224.01953125
2024-07-12,18748.1796875,5615.35009765625,41190.6796875
2024-07-15,18590.890625,5631.22021484375,
2024-07-16,18518.029296875,5667.2001953125,41275.078125
2024-07-17,18437.30078125,5588.27001953125,41097.69140625
2024-07-18,18354.759765625,5544.58984375,40126.3515625
2024-07-19,18171.9296875,5505.0,40063.7890625
2024-07-22,18407.0703125,5564.41015625,39599.0
2024-07-23,18557.69921875,5555.740234375,39594.390625
2024-07-24,18387.4609375,5427.1298828125,39154.8515625
2024-07-25,18298.720703125,5399.22021484375,37869.51171875
2024-07-26,18417.55078125,5459.10009765625,37667.41015625
2024-07-29,18320.669921875,5463.5400390625,38468.62890625
2024-07-30,18411.1796875,5436.43994140625,38525.94921875
2024-07-31,18508.650390625,5522.2998046875,39101.8203125
2024-08-01,18083.05078125,5446.68017578125,38126.328125
2024-08-02,17661.220703125,5346.56005859375,35909.69921875
2024-08-05,17339.0,5186.330078125,31458.419921875
2024-08-06,17354.3203125,5240.02978515625,34675.4609375
2024-08-07,17615.150390625,5199.5,35089.62109375
2024-08-08,17680.400390625,5319.31005859375,34831.1484375
2024-08-09,17722.880859375,5344.16015625,35025.0
2024-08-12,17726.470703125,5344.39013671875,
2024-08-13,17812.05078125,5434.43017578125,36232.51171875
2024-08-14,17885.599609375,5455.2099609375,36442.4296875
2024-08-15,18183.240234375,5543.22021484375,36726.640625
2024-08-16,18322.400390625,5554.25,38062.671875
2024-08-19,18421.689453125,5608.25,37388.62109375
2024-08-20,18357.51953125,5597.1201171875,38062.921875
2024-08-21,18448.94921875,5620.85009765625,37951.80078125
2024-08-22,18493.390625,5570.64013671875,38211.01171875
2024-08-23,18633.099609375,5634.60986328125,38364.26953125
2024-08-26,18617.01953125,5616.83984375,38110.21875
2024-08-27,18681.810546875,5625.7998046875,38288.62109375
2024-08-28,18782.2890625,5592.18017578125,38371.76171875
2024-08-29,18912.5703125,5591.9599609375,38362.53125
2024-08-30,18906.919921875,5648.39990234375,38647.75
2024-09-02,18930.849609375,,38700.87109375
2024-09-03,18747.109375,5528.93017578125,38686.30859375
2024-09-04,18591.849609375,5520.06982421875,37047.609375
2024-09-05,18576.5,5503.41015625,36657.08984375
2024-09-06,18301.900390625,5408.419921875,36391.46875
2024-09-09,18443.560546875,5471.0498046875,36215.75
2024-09-10,18265.919921875,5495.52001953125,36159.16015625
2024-09-11,18330.26953125,5554.1298828125,35619.76953125
2024-09-12,18518.390625,5595.759765625,36833.26953125
2024-09-13,18699.400390625,5626.02001953125,36581.76171875
